Point_ID,Revisited_point,Coarse,Clay,Sand,Silt,pH(CaCl2),pH(H2O),EC,OC,CaCO3,P,N,K,Elevation,LC1,LU1,Soil_Stones,NUTS_0,NUTS_1,NUTS_2,NUTS_3,LC1_Desc,LU1_Desc
47402564,Yes,,,,,6.8,6.99,23.5,83.6,74,9.3,5.3,157.5,644,C10,U120,2,SI,SI0,SI03,SI036,Broadleaved woodland,FORESTRY
48162630,Yes,,,,,5.9,6.15,9.86,20.3,0,17,2.1,101.8,188,C10,U120,1,SI,SI0,SI03,SI031,Broadleaved woodland,FORESTRY
46822520,Yes,,,,,6.8,6.92,32.4,45.7,44,5.3,4.2,87.6,833,E10,U120,1,SI,SI0,SI03,SI037,Grassland with sparse tree/shrub cover,FORESTRY
46942572,Yes,,,,,7.3,7.6,17.58,92.5,128,8,4,100.9,625,E20,U111,1,SI,SI0,SI04,SI041,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
47942654,Yes,,,,,3.8,4.05,11.73,30.3,0,34.4,2.6,54.4,311,C31,U120,1,SI,SI0,SI03,SI031,Spruce dominated mixed woodland,FORESTRY
46422496,Yes,,,,,6.9,7.27,23.5,29.5,164,7.3,2.6,53.1,610,C10,U120,2,SI,SI0,SI04,SI044,Broadleaved woodland,FORESTRY
47962650,Yes,,,,,4.4,4.87,10.72,34.6,0,18.9,2.7,157.2,334,C10,U120,2,SI,SI0,SI03,SI031,Broadleaved woodland,FORESTRY
47822602,Yes,,,,,7.2,7.19,16.58,14.9,296,24.5,2.2,182.6,150,E10,U111,1,SI,SI0,SI03,SI032,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
47782620,Yes,,,,,4.4,5.11,9.32,33.6,2,12.8,3.2,77,250,C10,U120,1,SI,SI0,SI03,SI032,Broadleaved woodland,FORESTRY
46402540,Yes,,,,,6.9,7.02,40.6,113.6,67,12.1,7.7,126.1,934,C33,U120,2,SI,SI0,SI04,SI043,Other mixed woodland,FORESTRY
46522512,Yes,,,,,5.8,6.05,18.09,87.2,0,6.9,7.3,263.5,589,E20,U111,1,SI,SI0,SI03,SI038,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
46542498,Yes,,,,,7.2,7.55,18.06,21,58,49.4,2,142.1,480,E10,U111,1,SI,SI0,SI03,SI038,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
46002576,Yes,,,,,7,7.45,24.7,98.2,307,7.8,4.5,31.7,280,C10,U120,1,SI,SI0,SI04,SI043,Broadleaved woodland,FORESTRY
46062546,Yes,,,,,7.1,7.58,15.28,24.5,54,4.3,2.5,173.1,231,E10,U420,3,SI,SI0,SI04,SI043,Grassland with sparse tree/shrub cover,Semi-natural and natural areas not in use
46202524,Yes,,,,,6.2,6.55,17.52,49.2,4,5.5,4.6,113.3,286,E10,U111,2,SI,SI0,SI04,SI044,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
46282550,Yes,,,,,6.1,6.5,9.06,40.1,2,6.5,3.6,93.5,739,E20,U111,1,SI,SI0,SI04,SI043,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
47482626,Yes,,,,,4.2,4.47,17.06,70,0,40.5,3.6,41,562,C31,U120,3,SI,SI0,SI03,SI032,Spruce dominated mixed woodland,FORESTRY
47582564,Yes,,,,,6.5,6.72,16.04,59,6,9.1,4.5,62.3,231,C10,U120,4,SI,SI0,SI03,SI034,Broadleaved woodland,FORESTRY
45922586,Yes,,,,,6.1,6.27,47.3,298.4,7,57.3,22.3,381.9,389,C10,U120,1,SI,SI0,SI04,SI043,Broadleaved woodland,FORESTRY
